Gene_Name,P_Value
C11orf80,1.1727507853720454e-11
CXCR2,2.022026990289305e-11
OS9,0.07082612042920822
HNRNPD,6.3368066349767105e-09
PSMG1,4.798335086351337e-09
ATP8B3,8.398093875428003e-06
NUP85,3.6770586575585185e-13
NPIPA7,0.5655778099255286
VTA1,2.239985974483716e-12
CMTM3,4.834856894007243e-05
C5AR1,2.4868995751603507e-14
JPH4,5.610267805877811e-11
BARX2,7.65609797781508e-12
KIFC2,1.080529443697742e-09
TP63,3.0890845437170356e-12
SLC16A3,8.630484972549368e-05
ORC3,5.367254770405339e-06
PITPNM1,0.652772195247282
PDGFA,0.002049094724295486
CYP4F22,0.5918179227766114
EEPD1,0.1809254094373539
LAD1,6.590283874174929e-13
SMAD2,0.007158095833210254
TMEM105,7.946967700789287e-06
RUNDC3A,1.5961560961841315e-09
DPYSL3,0.2571237847552261
ID4,1.1467804483800137e-10
CASC5,3.552713678800501e-15
TMEM186,2.4721383162784605e-07
SP6,0.0013366032877885855
GCNT2,0.008587735636506721
CNTNAP1,0.00043263448054275955
ACACA,0.020665866669398625
TBC1D1,0.0024399375469918994
ADA,2.1246773229677274e-09
DMWD,0.16001685587048975
WDR6,1.0633089786438177e-06
AKAP9,1.5471859846627467e-06
GULP1,0.03205348601661129
PYHIN1,1.2141019567479816e-07
MON1B,9.0681719007971e-05
LILRB3,2.3242989444907054e-09
ZNF57,0.03048635454688231
VTCN1,1.0642100534141719e-08
ZBP1,0.13807290852462017
SERF2,0.9542249738357711
ZNF33A,0.1515030570827971
ITGBL1,0.0032054206503495664
ZFP28,2.9747345218211763e-05
PTEN,0.3840882494738521
CBFA2T2,3.256713547727941e-07
LPXN,2.994404724177002e-11
SOX7,2.6378053519238165e-08
PDK1,2.4868995751603507e-14
INO80D,0.000367116559868208
KDM3A,3.7055123414120317e-09
EDNRA,3.7055123414120317e-09
ANKRD13A,5.610267805877811e-11
SERPIND1,2.2601653881793027e-10
ATP6V0E2,0.06346609527860991
HECA,0.14333259515310637
MCU,0.00035222154756553437
LYSMD3,1.7763568394002505e-15
GMEB1,0.652772195247282
NPTN,0.07885790741956278
SDS,0.0033148150460355907
ERMP1,0.0001858580190070569
RAC2,7.723469384046666e-07
C20orf144,1.859966783257505e-06
FKTN,5.367254770405339e-06
TPSAB1,1.7763568394002505e-15
GSR,0.001539555129280501
ACAA1,4.440892098500626e-14
MARCKSL1,7.546860913976161e-09
MICAL3,1.34718902700115e-11
PWWP2B,0.004043947968749961
MORC3,0.019150523176083952
CCND2,0.8258163298101913
PPAPDC3,1.9767201369091936e-06
MAF,0.11393994202132163
SLC35F2,3.7055123414120317e-09
PRDM2,5.367254770405339e-06
ATP11A,1.1100954635085601e-09
FZD8,7.500770700019643e-05
LMBR1L,0.000246780511708058
CYCS,1.3149694666481082e-09
BRMS1L,0.0006612215517946563
AHDC1,1.8673260271384606e-07
C9orf72,2.2310435863204248e-06
TMCC2,0.07082612042920822
C8orf31,0.0032882124514687088
FAM83H,1.2434497875801753e-14
NCOA7,5.897913268881894e-10
FOCAD,0.04944640680060175
EMC1,3.6770586575585185e-13
ETV7,0.12799334338745183
TMEM192,1.0642100534141719e-08
SIAE,1.1727507853720454e-11
MTA3,1.7763568394002505e-15
RGCC,8.881784197001252e-15
ZKSCAN2,0.06346609527860991
BHLHB9,0.0027053239960554976
AMMECR1,2.6343371928305714e-12
CAMK2D,0.7160933233749613
ZNF286A,1.3874409509661354e-08
ASB14,1.1368683772161603e-12
COQ10A,2.1002898957789284e-06
METTL15,0.09178300325748355
RGN,1.7763568394002505e-15
LPAR1,0.6806447467771797
GPRC5C,2.1499046276574063e-07
CDC42SE1,1.6167306173795826e-05
RMDN1,0.14231459792438458
GLUD1,0.02603627408821327
IER5,0.0004696726052884277
C10orf35,1.4492140820721033e-09
PALM2-AKAP2,0.00043263448054275955
EXOSC7,0.06500342450687645
KLHL9,6.358623311442102e-06
CCDC88A,8.398093875428003e-06
COPE,0.0006207713421488847
CMPK2,1.080529443697742e-09
C1QTNF2,3.552713678800501e-15
RAB35,0.2866420365460076
FMO1,1.7686556243952408e-05
SERTAD3,0.00021178724761483636
EIF3M,3.0854181432005134e-09
SUV39H1,3.552713678800501e-15
HBA1,8.881784197001252e-15
ZBTB20,2.0810681753857807e-05
STXBP5,0.35217499509373695
ARHGAP39,0.0011471783973160399
OTUD3,0.017101069545240932
STAB1,1.507920117660433e-07
SCP2,1.0192735544478637e-11
ZNF791,0.021290171380317944
PDLIM7,0.41753538160102033
BAIAP3,3.818192634774675e-05
KLF5,1.8673260271384606e-07
SOBP,6.710043898294771e-08
LIN37,0.00784436585604098
ZNF19,7.151434999741468e-11
ATP2A2,1.7763568394002505e-15
FGF12,5.802245794939154e-09
SRFBP1,0.4843032319103049
VCPIP1,0.0248894036212789
HMBS,3.40367733997482e-11
SMAD3,6.220717985172541e-08
SSR4,0.028280122568276955
STXBP4,0.645875956795086
SYNPO,1.7763568394002505e-15
TRIM59,5.329070518200751e-15
KDM2A,0.27372721377670217
WHSC1,1.3535839116229909e-12
ZSCAN12,0.8109402812359416
TEF,1.5207189122179443e-05
CXCR3,0.0010105215969078707
RAB40A,2.630606843467831e-11
SLC4A1AP,1.098843115881768e-08
PEAR1,1.7763568394002505e-15
ZNF285,0.5272794190915597
RHBDL2,9.521272659185342e-13
AMFR,0.215052456193769
ACE,3.552713678800501e-15
NT5C3A,0.12316903051698347
CRELD2,0.0004153236253312542
MORN4,0.002049094724295486
PPP1R15B,4.521505763577238e-06
PPARGC1B,1.1467804483800137e-10
CACUL1,0.31832456588976044
NECAP1,0.031261656763490464
ZNF74,7.65609797781508e-12
THTPA,7.237197507947712e-10
MRPS12,2.0569458285737544e-09
SENP2,1.1727507853720454e-11
GSTA1,0.5335711137818162
EWSR1,3.902013387522206e-05
CREG2,3.863753761379485e-11
RAD23B,4.3508284630188264e-08
ZSCAN32,0.22231487615329293
LPAR5,4.2323393912317967e-07
CCNI2,3.0020430585864233e-13
PCDH18,9.915398697479816e-05
WNT9A,9.051156624195755e-08
NDUFB11,0.0009579035350854602
ZNF140,0.42072286282100535
IGSF8,0.00043263448054275955
RPL11,6.825250486741652e-05
FAM127C,0.09513333936720869
SEPSECS,0.07745545963487725
ASAP2,4.56562391448756e-07
ZHX1,0.09567713933073782
OPHN1,7.151434999741468e-11
TFAP2C,2.239985974483716e-12
USP6NL,0.7813934753886187
FAM105B,5.610267805877811e-11
C20orf196,0.13698297580214464
HPS1,5.318447904301138e-10
SALL4,9.769962616701378e-14
RSPH3,0.0002738644978439453
ACER3,0.0362699414949752
CTCF,0.09567919106665758
PCBP4,6.354784893858323e-07
C20orf26,5.7649630846867694e-08
HBP1,2.649707155910619e-07
WBP4,8.784112139892386e-07
LPCAT4,4.521505763577238e-06
AKIRIN2,0.0002211422351869885
ZDHHC21,4.521505763577238e-06
B4GALT3,7.151434999741468e-11
RPL27,0.11848533640686121
CCDC170,4.9604764740251994e-11
FBXO17,0.0005966978973450665
SEC11C,0.02616696817119646
RAB1B,2.3103200062738022e-05
GPRC5A,3.375077994860476e-14
WDR70,1.9326371614170057e-09
SLC38A6,0.054216182330456775
CFH,6.206318512269604e-05
DCTPP1,1.34718902700115e-11
ATP13A2,0.01407853473248366
ZNF831,4.945666454148068e-08
LMBR1,0.0009871220775430345
AJUBA,0.01806109651468013
SENP7,0.0009504084140701252
USP43,0.6185935400423848
IGFBP5,0.0021981232450851707
SLC38A5,0.5852066143769612
DRG1,1.0192735544478637e-11
ARL11,3.6770586575585185e-13
ZNF511,0.03049993330528615
FAM206A,0.0036632546526647047
SLX1A,0.0004506016805585489
C15orf38-AP3S2,0.036408540549869035
TNNI1,3.818192634774675e-05
NAA15,1.9077969426462005e-08
CASZ1,6.358623311442102e-06
RDH12,0.893447016970665
VNN2,1.7763568394002505e-14
C9orf9,0.00011130606325894513
PUM1,0.6947463342363385
ANGPTL4,0.27372721377670217
BAK1,2.7671672302807515e-08
ZNF428,0.19095974436218555
PDLIM3,2.5226754019058717e-10
ANKFY1,3.40367733997482e-11
SSR1,2.1246773229677274e-09
RBBP4,6.332136917803341e-05
PUF60,6.616929226765933e-12
RASA4,1.1467804483800137e-10
ACRBP,3.9920236538648624e-07
RGS1,0.26120880915335754
F12,1.7763568394002505e-15
MYEOV,2.6253872967106623e-09
TNFAIP2,0.04944640680060175
VNN1,0.006730459669450184
CAND2,0.0028898817115316027
COL6A6,9.769962616701378e-14
DPY30,1.098843115881768e-08
SUPT5H,0.010879562807692977
CYB561D2,7.94031507211912e-13
ARFGAP2,0.0032356328240802893
POP7,8.881784197001252e-15
AMY2B,2.630606843467831e-11
POLR3GL,3.552713678800501e-15
C1orf50,0.7304479390240814
NDNL2,1.5455144710708664e-05
TM2D1,0.0021981232450851707
OSBPL10,0.004801496609885659
PDE8B,4.440892098500626e-14
NFE2L1,2.3068974657647345e-05
GRHL2,5.861977570020827e-14
SMO,6.590283874174929e-13
DMTF1,0.014479791748943427
SPAG9,2.82830745792495e-05
SDSL,0.001909205638362721
SGTB,1.4543591948523726e-06
BRD8,0.060701401498306495
C21orf59,0.5024899674262855
TRIM13,1.4032918471684752e-07
ARFIP1,4.7318015078691005e-05
CCDC176,1.4492140820721033e-09
LGALSL,1.5471859846627467e-06
TPK1,1.7763568394002505e-15
KCNMB1,2.9747345218211763e-05
TCTEX1D1,9.521272659185342e-13
NHLRC4,3.1004179851351556e-08
TADA3,1.859966783257505e-06
ARHGAP11A,3.552713678800501e-15
ZNF589,0.02237794255729675
INPP5D,3.134559278805682e-10
RIMS3,2.2310435863204248e-06
RNF41,3.0020430585864233e-13
AAAS,2.1246773229677274e-09
VDAC1,9.07522945681194e-11
NDUFS2,3.281330561639642e-08
ZNF264,0.05803543429142444
FAM188A,1.7763568394002505e-14
TP53,0.0005734773907004609
GPR143,0.0033148150460355907
NAPG,0.03996834652842374
EPM2AIP1,2.5633326572460646e-09
NXN,0.031261656763490464
UBAP1,0.002454043088940096
EYA3,0.008587735636506721
TMEM130,9.772863407420118e-09
VCP,0.000202796732962085
NFIC,1.260182003193222e-08
LINGO1,2.070065541204258e-08
LCORL,0.03453081197041463
FBXO46,1.8673260271384606e-07
CSTF2T,0.4586489068506038
PTPRH,4.218847493575595e-12
TMEM194B,8.70153822803599e-07
IMPA1,0.6185935400423848
RANBP9,0.39349457563481494
NAPEPLD,0.0002738644978439453
NEBL,1.7763568394002505e-14
MAP3K2,0.04294367729928261
AMN,0.0009871220775430345
PIEZO2,3.6770586575585185e-13
CD47,5.7295591132679196e-05
PLAU,1.9539925233402755e-13
REEP4,3.6770586575585185e-13
MAGED4B,7.638334409421077e-14
MED28,0.10110987171644048
CHCHD4,0.028256978552906986
SBF1,7.239255257474042e-07
SLC30A5,0.0021981232450851707
GYS1,1.5448975432263978e-11
MCMDC2,2.5156639491541455e-06
UVSSA,0.10525460779046192
KPNA1,1.7763568394002505e-14
RIN3,8.881784197001252e-15
SLAMF8,0.006525205201144857
CIRH1A,2.070065541204258e-08
TMEM64,1.3667570399888973e-06
DLGAP4,0.6596977023333945
PLCB1,2.6378053519238165e-08
CTHRC1,2.433608869978343e-13
SIM2,1.6058265828178264e-12
ASGR1,9.785132704109856e-10
NUTM2G,0.1450394742666809
NUDT2,0.013439608424081387
ADRA2A,6.725303951071737e-06
ZNF785,0.1713894004687968
UBP1,1.9077969426462005e-08
ADCY9,1.7763568394002505e-15
NOP2,3.6148861681795097e-12
ADCK1,0.9237813566146151
PPP1R9B,0.0027053239960554976
RGS16,1.02597616190337e-05
NYNRIN,0.31745420660808255
FAM76B,0.008085622213709343
SUDS3,1.757493883758343e-08
TMEM159,8.403119267086367e-08
UBL7,1.0
UBASH3B,3.0020430585864233e-13
MOCOS,0.00046924742287757226
TRIM22,1.7763568394002505e-15
APPBP2,0.8258163298101913
SNX22,3.552713678800501e-15
C21orf58,1.0
CCDC65,2.239985974483716e-12
COQ2,0.645875956795086
PRODH,1.260182003193222e-08
GPR18,0.0005966978973450665
RPS6KA1,1.7763568394002505e-15
ZC3H7B,0.033687793845592395
RRNAD1,0.23455706834742884
BRCC3,4.696732589550205e-07
RASGEF1B,6.616929226765933e-12
LRP6,0.04830953815983641
PSTPIP1,0.022974872408266123
COX7A1,5.610267805877811e-11
RYBP,2.433608869978343e-13
KIDINS220,1.2965142769161275e-05
DOCK2,1.2568067208130598e-09
SAE1,3.6148861681795097e-12
GNB5,3.486415511844143e-07
STX17,0.01186723909238907
CDKN1B,0.16588679879439283
KIAA0141,1.7763568394002505e-15
ZNF644,0.5086300594933544
CDK6,9.07522945681194e-11
CASC1,7.237197507947712e-10
ATF7IP2,0.03539128818219465
OGFOD3,0.018323990193411514
PYROXD1,0.5148085516941183
KIF7,2.070065541204258e-08
AUH,2.36936675790389e-06
CDK4,5.329070518200751e-15
GNG11,1.7763568394002505e-15
BAMBI,0.8482444441392172
ULK1,7.237197507947712e-10
GPR116,1.7763568394002505e-15
SIRT3,0.012568191503659065
CEP192,0.00032407658280853013
DAP,0.016742039297852555
PLA2G5,7.151434999741468e-11
GTF2IRD2,4.878706765687468e-05
TFPI2,0.09709384967839618
UBE2A,0.00010867611974241242
CRAMP1L,0.4707994763603818
PPP6C,0.29397584825909095
ERLIN2,0.00010867611974241242
TMED8,0.190849824375403
RARS,6.79884997479191e-08
POMP,0.4843032319103049
ZNRF1,2.434094703573919e-08
GRIPAP1,0.001698133082506086
KIAA1683,1.9539925233402755e-13
SLFNL1,1.0192735544478637e-11
PRRT3,0.05178623002471738
CDC123,1.192391962945294e-09
FAM120C,2.8391607465039215e-07
KIAA1279,0.007380741603101981
EED,4.440531498062228e-09
TMTC1,0.3575075705177627
ZNF281,0.174987615360088
TMC8,1.206143563692308e-06
SAMD15,1.0
CHST15,0.15430250303892734
MED4,0.1725239987310878
ZNF391,0.08760075247442067
SLC30A6,3.863753761379485e-11
SH2D4B,1.2434497875801753e-13
PSMD5,0.060701401498306495
CTSG,1.616786704516926e-10
WWP2,3.375077994860476e-14
TMEM119,3.489741828843762e-10
ST3GAL6,1.3535839116229909e-12
GPR125,1.34718902700115e-11
MALL,1.4432899320127035e-10
TLCD2,1.1368683772161603e-12
HFE,0.03048635454688231
ALG2,4.56562391448756e-07
EMILIN3,2.8789331400735218e-05
CXCR6,0.0002409992117797799
STOX2,0.0002624791416003802
MAMDC2,3.375077994860476e-14
LEPREL4,1.7763568394002505e-14
PIAS3,1.3874409509661354e-08
B3GALNT1,1.603124333549033e-05
THBS2,9.521272659185342e-13
PLOD3,0.0036632546526647047
AHCY,1.1100954635085601e-09
ZNF226,0.0006715891126169993
COPS5,3.006746544187422e-06
APOBEC3F,0.0003825853095680287
MAP3K8,1.7763568394002505e-14
TMEM251,0.7091309176902658
PHLDA1,0.01574343835962111
RGS11,5.802245794939154e-09
ADCY1,0.8258163298101913
ZNF740,0.0004506016805585489
PIK3AP1,7.151434999741468e-11
KDELR2,4.880519277605799e-07
TMEM79,1.7763568394002505e-15
NUDT5,3.40367733997482e-11
C1orf162,3.552713678800501e-15
PSMD3,1.7763568394002505e-15
MICB,0.007158095833210254
TMEM106B,1.1649791822449417e-08
ORC5,1.7763568394002505e-15
LMF2,0.27372721377670217
IRF1,3.3822118439275073e-09
FRMD4A,0.00014770720303157898
CCDC13,3.552713678800501e-15
CLEC4D,2.433608869978343e-13
DNASE1L3,2.6343371928305714e-12
NLRP6,0.00028252549055402703
TTC13,0.2910353177271219
NUBP2,3.7312124412380854e-07
TRAM1,3.375077994860476e-14
FAM220A,1.2434497875801753e-14
SEC24A,0.6806447467771797
C21orf91,0.000367116559868208
PLBD2,0.09567919106665758
EIF5A,2.630606843467831e-11
TPGS2,0.00012073477618747206
RPP38,0.29397584825909095
UBE3A,0.002614123910062105
HS6ST2,1.9326371614170057e-09
DNAJB2,0.000796839597949853
HKR1,0.30905100446984335
MTM1,2.6343371928305714e-12
P2RY10,5.9166993136017254e-05
SNRPD3,2.469821580660498e-09
MORC2,1.7763568394002505e-15
CXXC4,0.007158095833210254
RFNG,0.24122024636948858
ATXN3,5.9166993136017254e-05
PVRL3,5.6804637029728156e-06
TNS4,1.7763568394002505e-15
ZNF415,5.215646012857178e-07
GRSF1,2.414437314315889e-05
WDR73,0.0894381024777875
ITGB1BP1,0.001539555129280501
APTX,3.9920236538648624e-07
WIPI1,0.000489336412944435
ZNF211,0.004043947968749961
ZNF773,0.8707939059443142
SLC43A2,5.329070518200751e-15
USP11,0.004912360514200742
OLFML3,1.2434497875801753e-13
SERPINB1,0.0004153236253312542
RBMS1,1.1326234101716182e-06
RBFA,0.0054056035788701
PCDHB12,1.9760169596594324e-05
GINS2,1.7763568394002505e-15
MEX3B,1.3874409509661354e-08
SH3BP5,1.7763568394002505e-15
SPATC1L,7.723469384046666e-07
IL18BP,1.5961560961841315e-09
PRELP,4.218847493575595e-12
PARD3B,7.151434999741468e-11
E2F1,4.4941828036826337e-13
SPATA25,0.006730459669450184
USP18,0.16588679879439283
RAB17,1.7763568394002505e-15
RNF113A,0.02420949942225903
WISP1,1.1727507853720454e-11
ARHGAP17,1.1100954635085601e-09
PGM1,1.34718902700115e-11
MCRS1,0.060701401498306495
C1orf53,0.05935623218713815
UPK3B,1.7763568394002505e-15
C9orf64,0.0014846473444478647
NEK10,7.4204957343550715e-06
FOXO4,1.5961560961841315e-09
TRAPPC11,0.0024399375469918994
CPT2,0.0013800985654270903
PPIB,0.0002624791416003802
ZBTB18,7.861200783665367e-05
TMED7,9.051156624195755e-08
APAF1,1.158324636207908e-08
C10orf128,1.7763568394002505e-15
ELFN1,0.020665866669398625
TM7SF2,0.00021178724761483636
TDG,1.2434497875801753e-13
FARP2,0.04193213473556767
IMPG2,0.46022518283838443
MORN2,0.03205348601661129
SPTLC3,3.552713678800501e-15
FAM134A,0.12316903051698347
YY1AP1,0.011529687649083797
PCDHB2,0.46647302992520423
EXD2,0.0004213839454506378
AFAP1,0.0009149367393188612
GPATCH2,1.1467804483800137e-10
IGFBPL1,0.3230277659528582
RNF122,5.318447904301138e-10
NR2F2,1.757493883758343e-08
STT3B,0.00025655038305573007
CCT6B,0.7540225300620748
FAHD2B,0.0001309003700148817
NOG,0.0024399375469918994
PRR13,8.008242957657785e-10
ADRB2,1.7763568394002505e-15
EFNA3,1.7763568394002505e-15
KLHDC8A,0.0007549339759211904
MBLAC2,0.012568191503659065
NEIL2,0.039015525521861605
HIGD2A,0.01806109651468013
ATP6V1F,0.8858855663449852
DGAT2,0.07580017458236125
RNF31,0.3374027667706141
STAT1,0.04830953815983641
BCL7C,0.0008156048825487261
RPL13,0.6253677971440439
NPTX2,0.00035222154756553437
SLC41A1,7.237197507947712e-10
HKDC1,0.0006457255474483503
GOLGA2,0.3370955460861095
CAMK1G,0.021290171380317944
MROH6,0.01201539412868495
OVOL1,2.4868995751603507e-14
STK35,6.616929226765933e-12
QPCT,0.969474172425139
CSRNP1,8.881784197001252e-15
FJX1,3.6148861681795097e-12
RNF168,1.9539925233402755e-13
ANKRD53,0.0008475708983652908
BORA,8.881784197001252e-15
CBS,3.128163219123792e-05
DIRC3,3.486415511844143e-07
KSR1,0.0015282107279881753
SLC4A3,5.707434524993005e-12
SIAH1,0.007609452352863144
PPP1R10,0.008911805453417387
MARCH7,2.36936675790389e-06
HCK,6.535714192068554e-10
PPP1R12B,4.4941828036826337e-13
EHD1,6.616929226765933e-12
TOR1AIP2,0.01574343835962111
CYFIP1,0.5019387498867459
TBCCD1,3.6770586575585185e-13
DHRS11,7.546860913976161e-09
MATN2,0.045027510990479414
USP34,0.00046924742287757226
GTF2B,1.260182003193222e-08
EID1,8.192104582609e-09
RPRD1A,0.0008766986740924103
TMED10,8.689349220288216e-09
ZBTB17,0.40060209941233316
PAQR7,8.237559280566131e-05
IFT43,0.25308251223662737
BICD1,6.616929226765933e-12
ELAVL1,3.8819791825517314e-10
TOP3B,5.3406212785489515e-08
COPRS,0.4843032319103049
ALKBH7,0.002996250182501825
DTD1,2.2310435863204248e-06
PTH1R,6.337863567296154e-11
GTF2A1,8.398093875428003e-06
RFC1,0.34720687274462314
HINT1,0.8190327680881394
TGIF2,2.3709430019433458e-07
TAF1D,2.434094703573919e-08
PRKCH,1.7763568394002505e-15
SENP1,4.218847493575595e-12
BOC,0.5808970709830756
DBR1,0.0006207713421488847
ENDOU,0.056738698656332076
SRRT,1.1368683772161603e-12
SPCS3,0.00021952363592534022
TBC1D10C,1.2434497875801753e-14
SIK1,8.87296791773906e-06
DZIP1L,0.18125476399734453
KRT19,8.008242957657785e-10
CYP1B1,0.060701401498306495
SLC4A11,1.8989254613188677e-12
SULT1A1,1.7763568394002505e-15
ZNF438,8.881784197001252e-15
SEC14L6,1.7763568394002505e-15
TCTN3,4.788532343980023e-06
TATDN2,0.006131180232502587
BZW1,5.070202146129077e-06
CAMSAP2,0.14601836144972324
TUBA8,0.766732668436843
SETDB2,4.9604764740251994e-11
BIRC3,1.507920117660433e-07
FAM168A,0.7018365959451138
OPA3,0.5462652589115535
TOB1,6.354784893858323e-07
MKL2,9.898605478397826e-06
IGFBP3,2.8132163265581767e-10
TSLP,0.6185935400423848
CDC25C,3.552713678800501e-15
CXCL11,0.8258163298101913
