Gene_Name,P_Value
USB1,5.951474850718341e-07
STAP2,1.7763568394002505e-14
HBB,1.7763568394002505e-15
HDHD2,3.128163219123792e-05
GSTM5,1.7763568394002505e-15
SLC44A3,2.4868995751603507e-14
RAD50,0.3829036913273498
SH3BP5L,0.00045413862288855376
VLDLR,0.6666519727454681
ACTR2,0.005267286497447819
AARS2,4.945666454148068e-08
MDH2,3.375077994860476e-14
TMEM107,0.00028808063448340003
TOR1AIP1,4.9116266609416925e-12
MURC,0.010261609457190346
PSMD2,1.7763568394002505e-15
LONRF3,3.375077994860476e-14
PRR24,5.951474850718341e-07
SLC6A8,1.7763568394002505e-15
TNFSF9,0.2866420365460076
ZNF707,1.7805245978053108e-05
MNS1,0.0024399375469918994
SRPRB,4.8571529021046445e-09
MMACHC,1.5961560961841315e-09
C1orf74,1.7763568394002505e-15
HK1,0.0007847371187263974
PCDHB16,0.06207125225267518
FBLN5,3.552713678800501e-15
TAF1B,2.0810681753857807e-05
LRCH2,8.881784197001252e-15
ENKD1,5.610267805877811e-11
SUZ12,9.997117558677227e-08
ABCD3,8.008242957657785e-10
BOD1L1,0.014206145404539388
SNAI3,1.1368683772161603e-12
SLC35C1,0.00014903614355255002
DNPEP,0.7729844441761172
CLASP1,2.305757291765076e-07
BAG2,0.2268179797206532
RB1CC1,0.033687793845592395
RAP2C,0.7232586770768918
HMGN5,0.006730459669450184
PLOD2,5.707434524993005e-12
RBL2,5.707434524993005e-12
TRMT6,2.6253872967106623e-09
KYNU,0.14601836144972324
UQCC2,9.07522945681194e-11
PLD6,2.305757291765076e-07
KCNK17,2.239985974483716e-12
SCPEP1,0.006525205201144857
RPS21,2.9747345218211763e-05
SPECC1,0.15714035289247086
TMEM108,2.9747345218211763e-05
MYO15A,1.6910679632484672e-05
BCAS3,0.3724861917482851
RNF135,0.14231459792438458
RNF170,0.9607884555494872
PLK2,0.006730459669450184
PODN,7.151434999741468e-11
AGPAT1,0.01235830417095222
ZNF133,1.9767201369091936e-06
KXD1,0.02237794255729675
ARHGDIB,2.3080204414327454e-11
CUX1,0.00021952363592534022
H2AFY,0.12316903051698347
METAP1D,1.6183291151605772e-08
STIM2,0.7232586770768918
ZNF121,1.158324636207908e-08
DNAJC25-GNG10,0.5146929328233778
MRPS9,1.0490046520317264e-07
LMLN,3.141720894569594e-05
CTNNBL1,0.9542249738357711
PDZD8,0.28229295463063053
EGFL8,2.4721383162784605e-07
CHPT1,6.616929226765933e-12
NUMA1,0.0010251160635235124
SKAP2,4.218847493575595e-12
PTPN7,0.3776732059941086
TMOD3,3.623269506647375e-08
SMARCC2,0.09709384967839618
CD1D,1.6183291151605772e-08
ITPK1,4.4941828036826337e-13
GET4,1.34718902700115e-11
NAP1L5,4.945666454148068e-08
TNFRSF17,0.8258163298101913
TSPAN1,0.064886242135481
IBTK,1.1326234101716182e-06
SNX24,3.134559278805682e-10
PAFAH1B3,3.552713678800501e-15
WDR86,0.19768517280817643
BBS5,0.0011051033525024678
MEN1,6.590283874174929e-13
EXOC4,0.02122367163684835
SUSD3,0.07082612042920822
NMNAT3,1.616786704516926e-10
MET,0.06428354140315629
EDEM3,0.13807290852462017
PTMS,0.18125476399734453
MRPL46,1.0
PPM1H,0.023585311964122724
PARG,3.623269506647375e-08
GSE1,4.880519277605799e-07
CCDC112,0.00784436585604098
RWDD2B,0.10110987171644048
TANGO6,0.004043947968749961
C16orf89,1.7763568394002505e-15
C14orf142,1.1033688904760197e-05
AGFG1,0.7017413828323193
HLA-DMA,3.552713678800501e-15
SNX9,0.011529687649083797
NIT1,0.2695104487517437
DENR,5.861977570020827e-14
L3MBTL1,0.017101069545240932
MCM6,1.2434497875801753e-14
CHTF18,3.552713678800501e-15
CD34,1.7763568394002505e-15
PCDHGA10,1.2965142769161275e-05
SCML2,1.3667570399888973e-06
BSN,0.06780369678404519
YPEL2,2.434094703573919e-08
LSM2,2.3344064459251967e-09
CSNK1A1,0.029727315082014982
ARID5B,0.0013800985654270903
CDH5,1.7763568394002505e-15
OLFML2B,0.038081706053025854
LYPLAL1,0.1329605561585705
SRRM5,1.9326371614170057e-09
RASGEF1A,5.374574670646837e-05
GDPGP1,0.9771032283055696
PET117,4.011462634423424e-05
PNPT1,9.769962616701378e-14
KIAA1211,0.10737600575610173
ATL1,1.9326371614170057e-09
GRAMD1B,0.00028808063448340003
STEAP4,1.7763568394002505e-15
CAST,8.630484972549368e-05
DCTN4,1.2965142769161275e-05
SOWAHB,0.14874176207376877
FAM136A,9.769962616701378e-14
ZNF77,0.0006983914307809869
PCBP3,0.1534540359771371
SRRM1,0.8482444441392172
PMAIP1,4.218847493575595e-12
DBNL,0.004107386449720573
SYT11,8.237842195057965e-07
MPI,3.801371960321376e-06
ZNF607,0.000437493068402498
PELI3,0.037166605079788084
ABHD14B,8.842704346534447e-12
MARCH10,2.931003305984109e-07
ZNF469,3.007600419210076e-05
ANKRD40,2.5226754019058717e-10
ACOT7,6.337863567296154e-11
ENC1,0.28229295463063053
DAK,1.1727507853720454e-11
ZNF575,0.14874176207376877
ERBB2,0.017101069545240932
MTRNR2L8,0.026848578410895385
MYO19,1.7763568394002505e-15
MAFB,0.25059205068568424
DTX1,0.12678346096618878
ZRANB3,8.881784197001252e-15
TRAF6,2.070065541204258e-08
USP6,0.0001858580190070569
CDCA7L,9.898605478397826e-06
MRFAP1L1,0.004912360514200742
RAB12,0.08760075247442067
TEX10,9.07522945681194e-11
EBF1,1.1467804483800137e-10
C11orf24,1.7568968502246207e-09
NDUFB7,0.23455706834742884
KCND2,3.7055123414120317e-09
UCHL5,8.881784197001252e-15
QPCTL,4.2525537003056026e-05
ACBD7,0.12080975020940343
CREBRF,1.8989254613188677e-12
FHL5,1.7763568394002505e-15
MDM4,0.8035269768960163
ARRDC2,4.218847493575595e-12
RPL15,0.021794286702137455
COPB2,1.8989254613188677e-12
XPO5,1.7763568394002505e-15
TUB,0.49032624846387485
ANKRD22,1.0192735544478637e-11
USE1,0.017575449774248852
PIH1D1,0.00011374680137699045
DVL1,0.6253677971440439
CDC14A,3.233896425350404e-08
DPT,1.0206946399193839e-10
SMPDL3B,0.0003107899432901462
SAMD8,0.5019387498867459
MT-CO2,0.0022762251098509267
CSTF1,6.08284202631344e-07
ZNF746,0.009674503529771172
PCDHGB2,0.06207125225267518
SNAP29,0.0002409992117797799
C6orf106,0.002896310240339872
MPP5,3.375077994860476e-14
MESP1,0.00779317950634905
NHLH1,0.26120880915335754
PENK,0.014890897756602683
PABPC3,2.239985974483716e-12
KLHL20,0.0008156048825487261
RPL18,0.001282241835095732
QKI,5.707434524993005e-12
METTL10,0.10816671144664093
RNASE1,1.7763568394002505e-15
OSBP2,1.4032918471684752e-07
GAMT,1.158324636207908e-08
TRPS1,2.3344064459251967e-09
TRIM17,6.358623311442102e-06
DUS4L,3.375077994860476e-14
RNF34,2.2310435863204248e-06
SERPINB6,1.7763568394002505e-15
SLC7A6,0.004512023546399982
HIF1AN,2.9747345218211763e-05
OMG,1.5448975432263978e-11
TRIM62,0.006525205201144857
ZNF394,0.03453122676670225
HGSNAT,0.029727315082014982
SHC3,9.769962616701378e-14
PICALM,0.0003378810943459598
SNCA,0.6118509675549912
CYB5B,0.011036728173068493
ADTRP,1.3149694666481082e-09
IRF2BP2,0.8931744643753005
TLK2,0.0005294876867694143
PTGES3L,0.0017779629774352657
DDX3X,3.827824777326313e-06
PDK2,1.6198182883897516e-07
NLRP3,4.440892098500626e-14
PGBD2,0.878334307774896
KRBA2,1.603124333549033e-05
STK10,7.638334409421077e-14
LIF,0.006525205201144857
MYO1H,0.916185835362695
KCNN2,7.546860913976161e-09
THUMPD3,8.630484972549368e-05
ATAT1,9.898605478397826e-06
NDUFC2,0.0002993734074072502
CPEB3,1.7763568394002505e-15
ASB13,0.2588873204216142
NUPL2,4.792291008470784e-10
MSRB2,8.398093875428003e-06
ALG10B,9.154669326077119e-07
ZFP41,1.1326234101716182e-06
CD2BP2,0.0021981232450851707
TTC17,2.2310435863204248e-06
ZNF677,0.0002409992117797799
EFCAB4A,3.0412363649645613e-07
LY6K,1.2434497875801753e-13
C19orf54,0.09130577606126522
ANKRD28,2.8132163265581767e-10
CNOT4,0.5086300594933544
NDRG4,0.7304479390240814
WNT2B,0.069465337533249
CALM2,2.2451841275028528e-08
MALT1,1.6709547983259312e-06
TCEB3,0.0017574635911406268
PURA,7.546860913976161e-09
SPDYA,4.578190981874286e-08
HS3ST3A1,3.0412363649645613e-07
FBXL18,8.970399534291573e-09
KCNA3,1.7763568394002505e-15
DHDDS,0.878334307774896
KRR1,8.881784197001252e-15
VPS33A,9.915398697479816e-05
KPNA2,1.7763568394002505e-15
SYF2,1.4422642710343325e-05
UBR5,5.897913268881894e-10
HECW1,1.8094681308866711e-10
NDUFAB1,4.2364032282193875e-08
RNASEK,5.610267805877811e-11
VTI1B,0.5786292137562761
LAMTOR5,0.05809775069378956
ALG8,1.080529443697742e-09
ZNF34,3.256972826422328e-07
MRPL44,0.0011471783973160399
AAMDC,3.7055123414120317e-09
TLN2,0.0018425334424101436
IFT74,0.00046924742287757226
DNASE2,0.13549845162767582
ZNF461,0.20827143449080732
ZNF783,0.01574343835962111
SLC25A10,1.7763568394002505e-15
IRF9,4.011462634423424e-05
FBP1,1.7763568394002505e-15
PDE9A,0.038081706053025854
SYCP2,0.0002857006608838475
ZNF423,1.9149596803908824e-07
EPS8,0.007609452352863144
CXorf40A,0.1506088916778838
YWHAG,1.1368683772161603e-12
KAT8,4.218847493575595e-12
C9orf78,0.0027053239960554976
ZNF805,0.09660096699594527
CCNJL,3.6770586575585185e-13
HSPB8,3.552713678800501e-15
SEC62,0.5146929328233778
PTPRC,1.7763568394002505e-15
CKAP5,8.881784197001252e-15
CD244,2.4868995751603507e-14
RAB18,0.0009871220775430345
PMPCB,0.07719592312590784
TARBP2,1.4492140820721033e-09
TSC2,0.005431391178798076
GPR161,1.0642100534141719e-08
RTEL1,6.206318512269604e-05
TNKS,0.8332778036429911
IL18RAP,9.521272659185342e-13
RBMS2,5.329070518200751e-15
TTC9C,0.0021224348550905603
HOMER3,1.4432899320127035e-10
MAPK8,0.026731678648024063
S1PR2,7.546860913976161e-09
ACAP3,0.0002308749851795966
ZNF280C,1.7568968502246207e-09
ERCC5,4.2364032282193875e-08
CLCNKB,2.2451841275028528e-08
SIX1,2.070065541204258e-08
RWDD1,0.002335397552008401
ZSCAN5A,0.6596977023333945
LTN1,0.2695104487517437
TTC18,3.3822118439275073e-09
SLC5A6,3.552713678800501e-15
CCDC90B,0.0008806696990912855
ARMCX1,5.897913268881894e-10
CTNNB1,9.449336773381125e-05
CXCR1,1.6058265828178264e-12
LONP1,1.1727507853720454e-11
PARVB,0.009116960633276605
TNKS1BP1,0.7594325529338448
GALNT12,8.060396794462577e-11
ABCA7,2.649707155910619e-07
CC2D1A,0.006715394090910308
GPAA1,0.0001732697084248276
EFCAB12,2.0232171493717033e-10
LYSMD1,2.239985974483716e-12
SNED1,1.5631940186722204e-13
PMM1,1.080529443697742e-09
FHAD1,5.6804637029728156e-06
C3orf80,0.7961309923635564
LYRM5,1.720002004155735e-07
IBA57,0.2260100302518655
ADAMTS4,0.004757046552823496
ZCCHC18,0.019667016720083298
EI24,1.9077969426462005e-08
CST7,2.994404724177002e-11
RAN,4.4941828036826337e-13
SSTR2,0.5852066143769612
SSFA2,0.0001858580190070569
SEMA5A,5.802245794939154e-09
GPS1,2.2451841275028528e-08
SPI1,5.329070518200751e-15
CIAO1,3.0854181432005134e-09
PTPLAD2,1.7763568394002505e-15
FNDC4,0.0017779629774352657
DDX1,2.81308842886574e-09
CYSTM1,1.7763568394002505e-15
RASIP1,1.8989254613188677e-12
SQSTM1,0.0005086665780176247
TEP1,0.056738698656332076
CDKN2C,0.13045894629165566
CLPTM1L,3.006746544187422e-06
PCDHB13,0.49032624846387485
FKBP10,2.2479840144076458e-07
CEP135,0.010879562807692977
KPNA6,0.03539143616493412
GPR162,1.616786704516926e-10
HYKK,0.02237794255729675
TAS1R3,0.06646482620734323
RNF25,0.011516326298677156
SEPT3,1.4032918471684752e-07
LAMB1,0.7160933233749613
SLC9A5,0.01330480151673541
CPOX,5.329070518200751e-15
SENP6,0.006525205201144857
RPS15,0.00939211543820484
CHAC2,1.3149694666481082e-09
TGM1,0.44326672141018975
TUBA1B,2.2451841275028528e-08
ARL6IP6,5.318447904301138e-10
BATF2,2.5226754019058717e-10
RPL23,0.3988547028530327
INHBB,0.3988547028530327
RPL37A,0.11393994202132163
TFEB,4.9116266609416925e-12
CGREF1,4.218847493575595e-12
RPS24,0.7376605378038441
MGAT4A,3.863753761379485e-11
FAM124A,6.337863567296154e-11
MIF4GD,0.05809775069378956
ELMO2,0.0006207713421488847
CPD,0.0001628744437223162
LOXL1,6.917133532624575e-09
SRP9,3.157372805244777e-06
MRPS33,1.2871659293978155e-10
UCHL1,1.1727507853720454e-11
NPIPA3,0.05803543429142444
MFGE8,0.5210251168620434
TTC30A,0.041929242456154064
TGFBR3,3.863753761379485e-11
SLC10A6,0.0009149367393188612
NSRP1,2.022287548102613e-05
ZNF460,0.21866240175859453
HESX1,0.9237813566146151
ZKSCAN7,0.0011051033525024678
PHF2,3.736788857144056e-05
KIAA1432,0.033687793845592395
ZNF789,0.004912360514200742
FAM46B,1.0206946399193839e-10
MTHFR,1.7763568394002505e-15
MEIS3,0.005951765777890864
ZNF467,8.22989321136447e-09
ZADH2,0.17191424676435396
ARHGAP19-SLIT1,0.011200519477185367
HYI,1.1100954635085601e-09
HHEX,2.2451841275028528e-08
DEF8,0.03286210881230289
CHMP4A,0.5786292137562761
SETD2,4.2364032282193875e-08
B3GNT7,2.2601653881793027e-10
TAB1,0.7961309923635564
TERF2,0.22974800885474522
ZNF562,0.012213348101271393
C19orf55,0.0032054206503495664
AKAP3,0.004459422606641894
AGO4,2.649707155910619e-07
FAM221A,0.02237794255729675
ZNF775,0.30322364806574953
MINPP1,0.06207125225267518
SPATA7,2.9291979591968343e-08
BEAN1,0.43191110415215306
PRSS35,4.2364032282193875e-08
CTDSP1,9.215887201256198e-09
KIAA1024,1.5581270819808626e-08
CFLAR,4.440892098500626e-14
MS4A15,1.7763568394002505e-15
FUNDC1,8.02500876772779e-08
NBPF14,0.0005294876867694143
RIMBP3,0.06633200503891068
SLC41A2,9.051156624195755e-08
EPC2,0.0006715891126169993
PDPN,0.8332778036429911
ALKBH1,0.893447016970665
C14orf93,0.452640171506663
SLTM,0.5272794190915597
LUC7L3,0.6051405400941228
QARS,0.004512023546399982
PPAPDC1B,0.0003825853095680287
ADRBK1,0.3374027667706141
RHOBTB3,0.00037631805527393874
ST7,2.239985974483716e-12
CD99,0.650835426431331
GOLT1B,1.0490046520317264e-07
C1orf112,1.7763568394002505e-15
FOXRED2,1.5448975432263978e-11
MRPS10,1.9149596803908824e-07
LRP11,3.288899332076767e-05
PAK4,0.4407571178182137
ADM2,1.0206946399193839e-10
MRPL49,0.9642963560753534
SLITRK4,0.8258163298101913
EXOC3L1,1.7763568394002505e-15
BOP1,3.552713678800501e-15
PSMD4,1.2434497875801753e-14
TFB1M,0.0017779629774352657
NUDT16,7.723469384046666e-07
PFKP,2.4868995751603507e-14
FHDC1,2.8573925447972215e-08
ESAM,1.7763568394002505e-15
TMEM167A,5.367254770405339e-06
KLF2,3.552713678800501e-15
POLR2D,6.616929226765933e-12
MRFAP1,0.00032407658280853013
UBE2D4,2.022026990289305e-11
SNW1,0.0021981232450851707
RPL22L1,2.8573925447972215e-08
RBM14-RBM4,0.008587735636506721
DPH2,2.4868995751603507e-14
NSF,0.00382376922951213
TSPAN33,0.00015581408102782746
ZNF552,0.0006983914307809869
SRP14,0.00011903464815610221
USP14,5.453415496958769e-13
CIR1,3.006746544187422e-06
EEFSEC,6.08284202631344e-07
C1orf54,7.65609797781508e-12
RAF1,2.239985974483716e-12
UTP23,2.36936675790389e-06
PYCR2,9.316205847071526e-05
C16orf52,0.040940454006349825
MRPS22,2.630606843467831e-11
SIN3A,0.0008901641446254349
CPSF4,1.7763568394002505e-14
TMOD2,4.268415494834699e-06
HBEGF,8.855280952957401e-10
ENTPD4,0.01531204751384152
MXD3,3.486415511844143e-07
CCDC41,0.004512023546399982
SGOL2,1.7763568394002505e-15
LRRC23,6.78354924232849e-07
GMPPA,0.003099259960384515
SRA1,0.09767220535229809
ECM2,3.552713678800501e-15
SERPINA1,1.7763568394002505e-14
PRSS36,0.19095974436218555
GUSB,1.9767201369091936e-06
BRSK1,2.3080204414327454e-11
LRRC17,0.2910353177271219
ZNF117,0.3733140173091627
SCAMP4,3.0898402931973726e-07
GFPT1,0.0001302957841744501
CDKN2B,0.0005510827602233093
SPN,1.7763568394002505e-15
TEX14,4.9604764740251994e-11
ZNF574,0.003083186090907954
SP4,0.05181156528800345
SSB,4.8571529021046445e-09
NCOA4,2.022026990289305e-11
MCTP1,7.65609797781508e-12
RTCA,0.00040583008699464487
C16orf87,2.2479840144076458e-07
CNPY2,1.6455253124547653e-06
C2CD2L,2.470379346475543e-09
MAFK,6.354784893858323e-07
MYO10,0.08054833435456032
MRAS,6.860708631977539e-09
KCTD3,0.004316904154682888
CD300E,4.440892098500626e-14
GRHL1,1.7763568394002505e-15
TRMT10A,0.0032054206503495664
TMEM173,5.861977570020827e-14
NIPSNAP3B,0.0027053239960554976
SLC25A19,0.016393658413363075
HCLS1,0.00012454807471407037
TOM1L2,1.9628073058601173e-08
LDLRAP1,0.022974872408266123
S100A6,5.9166993136017254e-05
SNX7,0.14601836144972324
SAMD11,1.0451820186219152e-05
WNT10B,1.9767201369091936e-06
SNX25,1.7763568394002505e-15
CTSA,0.16588679879439283
NSMAF,0.45864612816427364
FAM212A,0.9085978224870299
ACSL6,0.008587735636506721
MFSD9,1.1467804483800137e-10
SESTD1,6.508990648690371e-05
GPR27,0.009023438818080326
GLRB,0.005267286497447819
NIPAL2,0.8482444441392172
MYNN,2.070065541204258e-08
PDP1,3.256713547727941e-07
PSMC6,3.0082632674400445e-06
FASTKD1,7.237197507947712e-10
CDC37,8.237559280566131e-05
UBE2Z,1.6509514861305175e-08
OAS2,0.007609452352863144
RNF216,9.468707561843814e-05
THNSL1,4.218847493575595e-12
CD37,3.0020430585864233e-13
ABRACL,4.8571529021046445e-09
SLC9A3R2,3.375077994860476e-14
PVRL2,0.0024399375469918994
FRG1B,0.38817752503383396
PROSER1,0.8035269768960163
ANAPC11,8.970399534291573e-09
TCEA1,3.623269506647375e-08
CECR2,0.7961309923635564
AP5B1,0.001539555129280501
ATP6V0B,0.060783776768830296
GALK1,0.3673427625704484
SAC3D1,2.6343371928305714e-12
ZNF559,2.210226962994997e-05
YRDC,3.006746544187422e-06
RND2,1.206143563692308e-06
TRANK1,6.337863567296154e-11
TLCD1,8.237842195057965e-07
GGA2,1.192391962945294e-09
EPAS1,1.7763568394002505e-15
MEGF11,4.011462634423424e-05
VMAC,0.17907251355524156
ASB7,0.054216182330456775
NPIPB4,0.019067043399514816
MATR3,0.07082612042920822
XKR9,0.0002738644978439453
ZFHX3,0.00015581408102782746
DHRSX,0.6666519727454681
C6orf132,1.2965142769161275e-05
COG1,0.027545164283727885
SLX4,0.006325487527247375
CDIP1,7.546860913976161e-09
BVES,0.30905100446984335
MYADM,4.9604764740251994e-11
RGS18,3.552713678800501e-15
OFD1,0.587730636069065
TNIP1,1.757493883758343e-08
FTSJ2,5.318447904301138e-10
TMEM201,4.4941828036826337e-13
RAC1,1.2320606673826134e-05
NT5DC2,7.594232566631722e-08
B3GAT3,0.0004506016805585489
TRIM68,0.01330480151673541
DESI1,0.04832060289581619
TNFRSF1B,2.6343371928305714e-12
AASDHPPT,1.2841054282120012e-06
LRRC8D,6.616929226765933e-12
TNFRSF19,1.859966783257505e-06
RAB3IL1,0.49032624846387485
MAFF,4.8571529021046445e-09
CTDSPL2,4.633575533744181e-06
ARL5A,0.9880952525304272
CEP170,0.022974872408266123
STX4,0.00026668205784660925
TALDO1,8.934762975430268e-06
DOLPP1,4.9604764740251994e-11
RASA3,8.403119267086367e-08
ZNF814,0.7089524432753507
TMEM229B,1.2841054282120012e-06
GYLTL1B,7.638334409421077e-14
CORO2B,3.6770586575585185e-13
C16orf54,8.881784197001252e-15
CCDC87,1.0633089786438177e-06
RRAGA,4.0089227602437955e-09
SULT1B1,0.0014846473444478647
MRPS25,0.0004153236253312542
INPP5J,0.007380741603101981
CENPC,0.14874176207376877
COQ6,0.7376605378038441
GNG10,9.898605478397826e-06
SHQ1,0.00015581408102782746
ABCC10,0.0008766986740924103
PNPLA2,1.7763568394002505e-14
ST7L,0.7887529519630228
NAB2,0.07082612042920822
OVGP1,1.158324636207908e-08
SLCO2B1,1.256512710738659e-09
STAT5A,1.0206946399193839e-10
ZEB1,1.7763568394002505e-15
SPESP1,0.9085978224870299
MTMR9,3.006746544187422e-06
LSMD1,0.010726615055851924
ENGASE,0.7018365959451138
ELF2,0.0004714503266141541
EHF,0.0017779629774352657
PIANP,0.05060520369320898
BCL2L2-PABPN1,0.0032054206503495664
GJB3,3.552713678800501e-15
SLC39A14,4.268415494834699e-06
TAF3,6.403891610776942e-07
CHM,0.0009504084140701252
C8orf33,5.777334861556029e-07
